Justyna £ukasik;https://dl.siatkarskaliga.pl/227962/inline/crop=350x46x766x464,scalecrop=400x400/1eddd4/11.%20Justyna%20%C5%81ukasik-1%3B2.png;https://www.tauronliga.pl/players/id/85669.html; 27.01.1993;Œrodkowa; 188; 80; 303
Martyna £ukasik;https://dl.siatkarskaliga.pl/227965/inline/crop=357x26x766x437,scalecrop=400x400/bd11c3/18.%20Martyna%20%C5%81ukasik-1%3B2.png;https://www.tauronliga.pl/players/id/93732.html; 26.11.1999;Przyjmuj¹ca; 190; 72; 317
Justyna £ysiak;https://dl.siatkarskaliga.pl/211421/inline/crop=278x13x728x464,scalecrop=400x400/d786e3/Justyna_Lysiak.png;https://www.tauronliga.pl/players/id/95931.html; 20.01.1999;Libero; 172; 57; 280
Koleta £yszkiewicz;https://dl.siatkarskaliga.pl/226649/inline/crop=457x46x841x430,scalecrop=400x400/bb2c72/lyszkiewicz.png;https://www.tauronliga.pl/players/id/85769.html; 22.01.1993;Przyjmuj¹ca; 193; 83; 315
Gina Mancuso;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/93602.html; 31.05.1991;Przyjmuj¹ca; 183; 70; 305
Alicja Markiewicz;https://dl.siatkarskaliga.pl/226650/inline/crop=437x53x848x464,scalecrop=400x400/c07351/markiewicz.png;https://www.tauronliga.pl/players/id/95237.html; 13.08.1991;Libero; 0; 0; 0
Aljona Martiniuc;https://dl.siatkarskaliga.pl/213559/inline/crop=305x86x675x457,scalecrop=400x400/86d0c0/aliona%20martiniuc.png;https://www.tauronliga.pl/players/id/95925.html; 22.06.1991;Atakuj¹ca; 186; 72; 308
Jagoda Maternia;https://dl.siatkarskaliga.pl/210652/inline/crop=437x7x867x437,scalecrop=400x400/6f91d6/Maternia%20J.%20copy%201.png;https://www.tauronliga.pl/players/id/94089.html; 08.02.1997;Przyjmuj¹ca; 183; 73; 308
Magdalena Mazurek;https://dl.siatkarskaliga.pl/210653/inline/crop=490x0x901x411,scalecrop=400x400/9d7672/Mazurek%20M.%20copy%201.png;https://www.tauronliga.pl/players/id/85567.html; 12.09.1983;Rozgrywaj¹ca; 182; 71; 296
Deja McClendon;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/93538.html; 27.06.1992;Przyjmuj¹ca; 186; 75; 302
Dorota Medyñska;https://dl.siatkarskaliga.pl/212750/inline/crop=424x53x849x477,scalecrop=400x400/52b5f3/15%20Medy%C5%84ska%20Dorota.png;https://www.tauronliga.pl/players/id/85772.html; 25.04.1993;Libero; 170; 60; 281
Natalia Mêdrzyk;https://dl.siatkarskaliga.pl/211973/inline/crop=331x132x695x497,scalecrop=400x400/519ce3/medrzyk2.png;https://www.tauronliga.pl/players/id/85666.html; 13.01.1992;Przyjmuj¹ca; 184; 76; 302
Agata Michalewicz;https://dl.siatkarskaliga.pl/213556/inline/crop=364x93x728x457,scalecrop=400x400/ce380b/agata%20michalewicz.png;https://www.tauronliga.pl/players/id/95908.html; 28.04.1998;Rozgrywaj¹ca; 181; 73; 301
Ewelina Miko³ajewska;https://dl.siatkarskaliga.pl/223434/inline/crop=351x0x754x404,scalecrop=400x400/36fa17/Ewelina_Miko%C5%82ajewska.png;https://www.tauronliga.pl/players/id/85744.html; 20.06.1992;Przyjmuj¹ca; 181; 73; 300
Sladjana Mirkoviæ;https://dl.siatkarskaliga.pl/211974/inline/crop=344x86x722x464,scalecrop=400x400/a850e6/mirkovic2.png;https://www.tauronliga.pl/players/id/95901.html; 07.10.1995;Rozgrywaj¹ca; 185; 82; 293
Anna Miros;https://dl.siatkarskaliga.pl/226643/inline/crop=451x0x828x377,scalecrop=400x400/298dc1/miros.png;https://www.tauronliga.pl/players/id/85711.html; 30.10.1985;Atakuj¹ca; 196; 82; 311
Natalia Misiuna;https://dl.siatkarskaliga.pl/210654/inline/crop=457x0x887x430,scalecrop=400x400/ef35e7/Misiuna%20N.%20copy%201.png;https://www.tauronliga.pl/players/id/93567.html; 07.09.1984;Œrodkowa; 187; 73; 309
Kornelia Moskwa;https://dl.siatkarskaliga.pl/217916/inline/crop=445x0x946x501,scalecrop=400x400/ce0c3f/7%20Kornelia%20Moskwa.png;https://www.tauronliga.pl/players/id/93533.html; 30.10.1996;Œrodkowa; 187; 80; 308
Dominika Mras;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/93741.html; 19.04.1996;Rozgrywaj¹ca; 181; 73; 289
Emilia Mucha;https://dl.siatkarskaliga.pl/217907/inline/crop=429x0x922x493,scalecrop=400x400/2ee7f7/16%20Emilia%20Mucha.png;https://www.tauronliga.pl/players/id/85778.html; 07.12.1993;Przyjmuj¹ca; 186; 77; 307
Lucie Muhlsteinova;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/85628.html; 15.10.1984;Rozgrywaj¹ca; 180; 75; 294
Natalia Murek;https://dl.siatkarskaliga.pl/220678/inline/crop=285x13x677x404,scalecrop=400x400/e3db1d/Impel%20Wroclaw_Natalia%20Murek.png;https://www.tauronliga.pl/players/id/95904.html; 08.09.1999;Przyjmuj¹ca; 180; 75; 308
Adrianna Muszyñska;https://dl.siatkarskaliga.pl/211988/inline/crop=311x0x762x450,scalecrop=400x400/744e59/MUSZY%C5%83SKA%20ADRIANNA.png;https://www.tauronliga.pl/players/id/95920.html; 22.03.1998;Przyjmuj¹ca; 189; 75; 309
Valerie Nichol;https://dl.siatkarskaliga.pl/220670/inline/crop=272x0x637x364,scalecrop=400x400/402d96/Impel%20Wroclaw_Valerie%20Nichol.png;https://www.tauronliga.pl/players/id/95905.html; 29.04.1994;Rozgrywaj¹ca; 181; 72; 315
Joanna Nickowska;https://dl.siatkarskaliga.pl/210655/inline/crop=497x0x947x450,scalecrop=400x400/9e9d19/Nickowska%20J.%20copy%201.png;https://www.tauronliga.pl/players/id/95658.html; 10.06.1992;Libero; 162; 65; 259
Agata Nowak;https://dl.siatkarskaliga.pl/209481/inline/crop=1514x62x2758x1304,scalecrop=400x400/a321d4/13%20Agata%20Nowak.png;https://www.tauronliga.pl/players/id/93738.html; 08.07.1995;Libero; 173; 65; 280
Pola Nowakowska;https://dl.siatkarskaliga.pl/211312/inline/crop=325x46x728x450,scalecrop=400x400/739797/Pola%20Nowakowska%20-%20libero%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/93571.html; 30.01.1996;Przyjmuj¹ca; 180; 75; 300
Julia Nowicka;https://dl.siatkarskaliga.pl/217911/inline/crop=397x0x882x485,scalecrop=400x400/bdf4ab/2%20Julia%20Nowicka.png;https://www.tauronliga.pl/players/id/95915.html; 21.10.1998;Rozgrywaj¹ca; 175; 63; 300
Anna Obia³a;https://dl.siatkarskaliga.pl/211428/inline/crop=278x0x695x417,scalecrop=400x400/a52239/Anna_Stencel.png;https://www.tauronliga.pl/players/id/88258.html; 28.08.1995;Œrodkowa; 187; 75; 306
Magdalena Ociepa;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/93619.html; 04.03.1999;Œrodkowa; 184; 78; 295
Beata Olenderek;https://dl.siatkarskaliga.pl/221270/inline/crop=364x33x801x470,scalecrop=400x400/90f7b0/Beata_Mielczarek.png;https://www.tauronliga.pl/players/id/93959.html; 12.03.1991;Przyjmuj¹ca; 178; 57; 277
Joanna Pacak;https://dl.siatkarskaliga.pl/221271/inline/crop=377x7x788x417,scalecrop=400x400/896f72/Joanna_Pacak.png;https://www.tauronliga.pl/players/id/93644.html; 09.06.1996;Œrodkowa; 187; 68; 307
Marta Pamu³a;https://dl.siatkarskaliga.pl/213565/inline/crop=364x113x709x457,scalecrop=400x400/bba48a/marta%20ciesiulewicz.png;https://www.tauronliga.pl/players/id/95459.html; 06.03.1995;Przyjmuj¹ca; 183; 71; 305
Karolina Pancewicz;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95531.html; 04.01.1999;Libero; 172; 62; 255
Athina Papafotiou;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/96004.html; 23.08.1989;Rozgrywaj¹ca; 0; 0; 0
Daria Paszek;https://dl.siatkarskaliga.pl/227961/inline/crop=311x40x747x477,scalecrop=400x400/f42778/10.%20Daria%20Paszek-1%3B2.png;https://www.tauronliga.pl/players/id/85677.html; 30.08.1991;Przyjmuj¹ca; 185; 74; 308
Marina Paulava;https://dl.siatkarskaliga.pl/209472/inline/crop=1525x64x2814x1351,scalecrop=400x400/981963/4%20Marina%20Paulava.png;https://www.tauronliga.pl/players/id/95654.html; 21.01.1989;Przyjmuj¹ca; 178; 66; 295
Olga Pauliukouskaya;https://dl.siatkarskaliga.pl/226644/inline/crop=444x86x861x503,scalecrop=400x400/2e5788/pauliukouskaya.png;https://www.tauronliga.pl/players/id/93573.html; 13.07.1988;Libero; 174; 62; 260
Rebbeca Pavan;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95228.html; 17.04.1990;Atakuj¹ca; 194; 71; 322
Anna Paw³owska;https://dl.siatkarskaliga.pl/211427/inline/crop=272x0x722x450,scalecrop=400x400/fae73c/Anna_Paw%C5%82owska.png;https://www.tauronliga.pl/players/id/95311.html; 14.01.1998;Libero; 169; 66; 265
Anna Paw³owska;https://dl.siatkarskaliga.pl/211427/inline/crop=272x0x722x450,scalecrop=400x400/fae73c/Anna_Paw%C5%82owska.png;https://www.tauronliga.pl/players/id/95311.html; 22.02.1998;Libero; 169; 64; 259
Natalia Perliñska;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95465.html; 06.04.1988;Œrodkowa; 188; 69; 310
Julia Piotrowska;https://dl.siatkarskaliga.pl/211989/inline/crop=238x0x675x437,scalecrop=400x400/31da60/PIOTROWSKA%20JULIA.png;https://www.tauronliga.pl/players/id/93739.html; 23.05.1996;Œrodkowa; 192; 85; 305
Marta Pol;https://dl.siatkarskaliga.pl/210660/inline/crop=524x0x941x417,scalecrop=400x400/bbae40/Zi%C3%B3%C5%82kowska%20M.%20copy%201.png;https://www.tauronliga.pl/players/id/93964.html; 02.11.1995;Œrodkowa; 188; 81; 311
Ewelina Polak;https://dl.siatkarskaliga.pl/211990/inline/crop=205x0x675x470,scalecrop=400x400/ab4ab5/POLAK%20EWELINA.png;https://www.tauronliga.pl/players/id/85815.html; 17.04.1993;Rozgrywaj¹ca; 175; 75; 285
Gabriela Polañska;https://dl.siatkarskaliga.pl/211991/inline/crop=252x0x682x430,scalecrop=400x400/0a56ab/POLA%C5%83SKA%20GABRIELA.png;https://www.tauronliga.pl/players/id/85551.html; 27.11.1988;Œrodkowa; 200; 85; 325
Karolina Portalska;https://dl.siatkarskaliga.pl/212755/inline/crop=491x60x862x430,scalecrop=400x400/41a424/7%20Portalska%20Karolina.png;https://www.tauronliga.pl/players/id/93879.html; 06.01.1999;Libero; 175; 74; 285
Monika Ptak;https://dl.siatkarskaliga.pl/211324/inline/crop=358x66x735x444,scalecrop=400x400/3f3b8d/Monika%20Ptak%20-%20%C5%9Brodkowa%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/85676.html; 14.05.1990;Œrodkowa; 187; 77; 309
Barbora Purchartova;https://dl.siatkarskaliga.pl/213561/inline/crop=371x66x735x430,scalecrop=400x400/806008/barbora%20purchartova.png;https://www.tauronliga.pl/players/id/95909.html; 09.05.1992;Œrodkowa; 189; 85; 309
Danica Radenkovic;https://dl.siatkarskaliga.pl/212757/inline/crop=424x60x842x477,scalecrop=400x400/a59209/10%20Radenkovic%20Danica.png;https://www.tauronliga.pl/players/id/93547.html; 09.10.1992;Rozgrywaj¹ca; 185; 70; 303
Julita Rafa³ko;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95451.html; 23.04.1999;Przyjmuj¹ca; 176; 64; 295
Aleksandra Rasiñska;https://dl.siatkarskaliga.pl/221254/inline/crop=364x26x801x464,scalecrop=400x400/8fbe20/Aleksandra_Rasi%C5%84ska.png;https://www.tauronliga.pl/players/id/93922.html; 06.11.1998;Atakuj¹ca; 190; 89; 310
Helene Rousseaux;https://dl.siatkarskaliga.pl/211317/inline/crop=318x60x709x450,scalecrop=400x400/02906c/Helene%20Rousseaux%20-%20przyjmuj%C4%85ca%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/85783.html; 25.09.1991;Przyjmuj¹ca; 187; 75; 322
Olivia Ró¿añski;https://dl.siatkarskaliga.pl/217912/inline/crop=381x0x882x501,scalecrop=400x400/ee4771/3%20Olivia%20R%C3%B3%C5%BCa%C5%84ski.png;https://www.tauronliga.pl/players/id/95913.html; 05.06.1997;Przyjmuj¹ca; 184; 74; 315
Karolina Ró¿ycka;https://dl.siatkarskaliga.pl/211422/inline/crop=252x0x689x437,scalecrop=400x400/ea78b6/Karolina_R%C3%B3%C5%BCycka.png;https://www.tauronliga.pl/players/id/85691.html; 28.06.1985;Przyjmuj¹ca; 183; 81; 305
Kinga Ró¿yñska;https://dl.siatkarskaliga.pl/210656/inline/crop=504x0x928x424,scalecrop=400x400/3948a6/R%C3%B3%C5%BCy%C5%84ska%20K.%20copy%201.png;https://www.tauronliga.pl/players/id/95933.html; 12.07.1998;Œrodkowa; 190; 78; 315
Ewelina Ryznar;https://dl.siatkarskaliga.pl/209478/inline/crop=1392x79x2584x1270,scalecrop=400x400/213d18/11%20Ewelina%20Ryznar.png;https://www.tauronliga.pl/players/id/95651.html; 01.10.1986;Œrodkowa; 189; 78; 312
Maja Saviæ;https://dl.siatkarskaliga.pl/212754/inline/crop=471x40x856x424,scalecrop=400x400/4d27fc/5%20Savic%20Maja.png;https://www.tauronliga.pl/players/id/93955.html; 14.08.1993;Œrodkowa; 189; 69; 305
Agata Sawicka;https://dl.siatkarskaliga.pl/211314/inline/crop=338x46x748x457,scalecrop=400x400/8118b5/Agata%20Sawicka%20-%20libero%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/85618.html; 17.01.1985;Libero; 181; 74; 295
Katarzyna Sielicka;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95315.html; 06.12.1981;Przyjmuj¹ca; 181; 68; 292
Aleksandra Sikorska;https://dl.siatkarskaliga.pl/213558/inline/crop=252x66x642x457,scalecrop=400x400/d68466/aleksandra%20sikorska.png;https://www.tauronliga.pl/players/id/85792.html; 28.04.1993;Œrodkowa; 186; 76; 311
Strashimira Simeonova ;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95942.html; 18.08.1985;Œrodkowa; 195; 78; 308
Natalia Skrzypkowska;https://dl.siatkarskaliga.pl/226646/inline/crop=451x106x835x490,scalecrop=400x400/3d361d/skrzypkowska.png;https://www.tauronliga.pl/players/id/85574.html; 23.02.1989;Przyjmuj¹ca; 178; 72; 293
Malwina Smarzek;https://dl.siatkarskaliga.pl/211963/inline/crop=291x0x709x417,scalecrop=400x400/2c517b/smarzek2.png;https://www.tauronliga.pl/players/id/93579.html; 03.06.1996;Atakuj¹ca; 191; 79; 318
Pavla Smidova;https://dl.siatkarskaliga.pl/211993/inline/crop=265x0x735x470,scalecrop=400x400/565e82/VINCOUROV%C3%81%20PAVLA.png;https://www.tauronliga.pl/players/id/93971.html; 12.11.1992;Rozgrywaj¹ca; 182; 70; 300
Dominika Sobolska;https://dl.siatkarskaliga.pl/217906/inline/crop=366x0x890x525,scalecrop=400x400/f36371/15%20Dominika%20Sobolska.png;https://www.tauronliga.pl/players/id/85686.html; 03.12.1991;Œrodkowa; 188; 80; 319
Magdalena Soter;https://dl.siatkarskaliga.pl/226639/inline/crop=431x46x828x444,scalecrop=400x400/15647d/soter.png;https://www.tauronliga.pl/players/id/95643.html; 23.05.1988;Œrodkowa; 191; 74; 305
Maria Stenzel;https://dl.siatkarskaliga.pl/220677/inline/crop=279x0x644x364,scalecrop=400x400/13aa32/Impel%20Wroclaw_Maria%20Stenzel.png;https://www.tauronliga.pl/players/id/95781.html; 25.11.1998;Libero; 168; 63; 282
Paulina Stroiw¹s;https://dl.siatkarskaliga.pl/226640/inline/crop=398x40x795x437,scalecrop=400x400/409f92/stroiwas.png;https://www.tauronliga.pl/players/id/85801.html; 17.05.1994;Œrodkowa; 197; 87; 307
Adrianna Szady;https://dl.siatkarskaliga.pl/227959/inline/crop=319x60x771x512,scalecrop=400x400/03fac4/8.%20Adrianna%20Budzo%C5%84-1%3B2.png;https://www.tauronliga.pl/players/id/93556.html; 18.11.1991;Rozgrywaj¹ca; 178; 70; 290
Katarzyna Sza³ankiewicz;https://dl.siatkarskaliga.pl/226641/inline/crop=477x53x894x470,scalecrop=400x400/f7fc5e/szalankiewicz.png;https://www.tauronliga.pl/players/id/85775.html; 30.10.1987;Przyjmuj¹ca; 179; 79; 302
Julia Szczurowska;https://dl.siatkarskaliga.pl/220675/inline/crop=304x0x681x377,scalecrop=400x400/002228/Impel%20Wroclaw_Julia%20Szczurowska.png;https://www.tauronliga.pl/players/id/94059.html; 29.07.2001;Atakuj¹ca; 190; 79; 317
Sandra Szczygio³;https://dl.siatkarskaliga.pl/210657/inline/crop=483x0x887x404,scalecrop=400x400/1e58ec/Szczygio%C5%82%20S.%20copy%201.png;https://www.tauronliga.pl/players/id/93961.html; 08.12.1989;Atakuj¹ca; 180; 73; 315
Aleksandra Szczyg³owska;https://dl.siatkarskaliga.pl/209473/inline/crop=1364x62x2625x1321,scalecrop=400x400/b48e01/2%20Aleksandra%20Szczyg%C5%82owska.png;https://www.tauronliga.pl/players/id/95934.html; 22.03.1998;Libero; 172; 58; 288
Paulina Szpak;https://dl.siatkarskaliga.pl/221276/inline/crop=351x26x774x450,scalecrop=400x400/cd18bc/Paulina_Szpak.png;https://www.tauronliga.pl/players/id/85583.html; 11.10.1991;Rozgrywaj¹ca; 185; 66; 302
Emilia Szubert;https://dl.siatkarskaliga.pl/211432/inline/crop=291x7x715x430,scalecrop=400x400/9e167e/Emilia_Szubert.png;https://www.tauronliga.pl/players/id/85786.html; 10.03.1992;Rozgrywaj¹ca; 180; 64; 288
Wiktoria Szumera;https://dl.siatkarskaliga.pl/217909/inline/crop=397x0x866x469,scalecrop=400x400/467d8e/18%20Wiktoria%20Szumera.png;https://www.tauronliga.pl/players/id/95184.html; 28.12.1999;Przyjmuj¹ca; 182; 72; 302
Izabella Szyjka;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/95310.html; 30.04.1995;Libero; 175; 68; 0
Aleksandra Szymañska;https://dl.siatkarskaliga.pl/227960/inline/crop=383x53x773x444,scalecrop=400x400/be08ea/9.%20Aleksandra%20Szyma%C5%84ska-1%3B2.png;https://www.tauronliga.pl/players/id/85578.html; 02.06.1991;Œrodkowa; 190; 80; 313
Dorota Œciurka;https://dl.siatkarskaliga.pl/209471/inline/crop=1709x44x3024x1357,scalecrop=400x400/35603e/1.%20Dorota%20%C5%9Aciurka.png;https://www.tauronliga.pl/players/id/85635.html; 07.01.1981;Przyjmuj¹ca; 180; 68; 300
Paulina Œwider;https://dl.siatkarskaliga.pl/210658/inline/crop=470x0x881x411,scalecrop=400x400/5407cf/%C5%9Awider%20P.%20copy%201.png;https://www.tauronliga.pl/players/id/95517.html; 21.10.1999;Atakuj¹ca; 185; 76; 314
Sandra Œwiêtoñ;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/94067.html; 12.08.1999;Przyjmuj¹ca; 170; 70; 275
Martyna Œwirad;https://dl.siatkarskaliga.pl/217905/inline/crop=389x0x890x501,scalecrop=400x400/bb7703/13%20Martyna%20%C5%9Awirad.png;https://www.tauronliga.pl/players/id/95916.html; 05.01.1998;Œrodkowa; 183; 80; 304
Zsuzsanna Talas;https://dl.siatkarskaliga.pl/227953/inline/crop=292x27x758x493,scalecrop=400x400/b283d3/1.%20Zsuzsanna%20Talas-1%3B2.png;https://www.tauronliga.pl/players/id/95919.html; 09.07.1993;Rozgrywaj¹ca; 175; 67; 290
Ewelina Tobiasz;https://dl.siatkarskaliga.pl/213562/inline/crop=311x119x682x490,scalecrop=400x400/068eaa/ewelina%20tobiasz.png;https://www.tauronliga.pl/players/id/93597.html; 06.02.1994;Rozgrywaj¹ca; 177; 67; 293
Berenika Tomsia;https://dl.siatkarskaliga.pl/68440/inline/crop=109x0x546x437,scalecrop=400x400/8c0ff3/Berenika%20Tomsia.jpg;https://www.tauronliga.pl/players/id/85617.html; 18.03.1988;Atakuj¹ca; 0; 0; 0
Sanja Trivunoviæ;https://dl.siatkarskaliga.pl/213567/inline/crop=285x86x695x497,scalecrop=400x400/e9c8ab/sanja%20trivunovi%C4%87.png;https://www.tauronliga.pl/players/id/95911.html; 29.03.1990;Przyjmuj¹ca; 185; 67; 304
Jelena Trniæ;https://dl.siatkarskaliga.pl/211419/inline/crop=278x0x702x424,scalecrop=400x400/d85f87/Jelena_Trnic.png;https://www.tauronliga.pl/players/id/95930.html; 29.08.1995;Œrodkowa; 192; 74; 304
Aleksandra Trojan;https://dl.siatkarskaliga.pl/220679/inline/crop=285x0x664x377,scalecrop=400x400/274ef8/Impel%20Wroclaw_Ola%20Trojan.png;https://www.tauronliga.pl/players/id/88270.html; 06.06.1991;Œrodkowa; 196; 74; 305
Oliwia Urban;https://dl.siatkarskaliga.pl/211423/inline/crop=278x0x709x430,scalecrop=400x400/520c45/Oliwia_Urban.png;https://www.tauronliga.pl/players/id/93689.html; 21.11.1996;Przyjmuj¹ca; 183; 72; 295
Stefana Veljkoviæ;https://dl.siatkarskaliga.pl/211975/inline/crop=311x46x689x424,scalecrop=400x400/f25d39/veljkovic2.png;https://www.tauronliga.pl/players/id/93550.html; 09.01.1990;Œrodkowa; 190; 76; 315
Jessica Walker;https://dl.siatkarskaliga.pl/211420/inline/crop=278x0x695x417,scalecrop=400x400/3a1eeb/Jessica_Walker.png;https://www.tauronliga.pl/players/id/95928.html; 08.09.1989;Œrodkowa; 186; 78; 303
Aleksandra Wañczyk;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/93781.html; 01.01.1996;Atakuj¹ca; 193; 79; 307
Iga Wasilewska;https://dl.siatkarskaliga.pl/220673/inline/crop=311x0x683x371,scalecrop=400x400/5f47fe/Impel%20Wroclaw_Iga%20Chojnacka.png;https://www.tauronliga.pl/players/id/85811.html; 21.04.1994;Œrodkowa; 183; 70; 304
Agata Wawrzyñczyk;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/93620.html; 31.01.1992;Atakuj¹ca; 173; 63; 302
Katarzyna Wenerska;https://dl.siatkarskaliga.pl/210659/inline/crop=477x0x901x424,scalecrop=400x400/d5618d/Wenerska%20K.%20copy%201.png;https://www.tauronliga.pl/players/id/95932.html; 09.03.1993;Rozgrywaj¹ca; 180; 62; 299
Roksana Wers;https://dl.siatkarskaliga.pl/212752/inline/crop=438x26x843x430,scalecrop=400x400/65cca7/2%20Brz%C3%B3ska%20Roksana.png;https://www.tauronliga.pl/players/id/93958.html; 02.09.1993;Przyjmuj¹ca; 184; 74; 300
Aneta Wilczek;https://dl.siatkarskaliga.pl/217908/inline/crop=318x0x834x517,scalecrop=400x400/6694c8/17%20Aneta%20Wilczek.png;https://www.tauronliga.pl/players/id/93721.html; 12.11.1997;Libero; 177; 63; 300
Dorota Wilk;https://dl.siatkarskaliga.pl/211430/inline/crop=285x0x728x444,scalecrop=400x400/4f37d6/Dorota_Wilk.png;https://www.tauronliga.pl/players/id/85700.html; 28.04.1988;Rozgrywaj¹ca; 178; 62; 285
Agata Witkowska;https://dl.siatkarskaliga.pl/211994/inline/crop=212x0x682x470,scalecrop=400x400/debe3f/WITKOWSKA%20AGATA.png;https://www.tauronliga.pl/players/id/85582.html; 19.08.1989;Libero; 170; 67; 278
Kamila Witkowska;https://dl.siatkarskaliga.pl/211320/inline/crop=258x40x656x437,scalecrop=400x400/efd126/Kamila%20Ganszczyk%20-%20%C5%9Brodkowa%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/93591.html; 02.12.1991;Œrodkowa; 191; 76; 325
Justyna Wojtowicz;https://dl.siatkarskaliga.pl/226642/inline/crop=477x185x855x563,scalecrop=400x400/24b3cf/wojtowicz.png;https://www.tauronliga.pl/players/id/85781.html; 14.06.1992;Œrodkowa; 188; 79; 300
Weronika Wo³odko;https://dl.siatkarskaliga.pl/220671/inline/crop=258x0x681x424,scalecrop=400x400/01302d/Impel%20Wroclaw_Weronika%20Wolodko.png;https://www.tauronliga.pl/players/id/95906.html; 09.10.1998;Rozgrywaj¹ca; 178; 62; 312
Agnieszka WoŸniak;https://dl.siatkarskaliga.pl/227958/inline/crop=277x33x720x477,scalecrop=400x400/717fe5/7.%20Agnieszka%20Wo%C5%BAniak-1%3B2.png;https://www.tauronliga.pl/players/id/95936.html; 09.08.1986;Przyjmuj¹ca; 182; 66; 302
Aleksandra Wójcik;https://dl.siatkarskaliga.pl/212749/inline/crop=425x46x816x437,scalecrop=400x400/349eaf/13%20W%C3%B3jcik%20Aleksandra.png;https://www.tauronliga.pl/players/id/88274.html; 03.01.1994;Przyjmuj¹ca; 184; 73; 305
Alicja Wójcik;https://dl.siatkarskaliga.pl/221268/inline/crop=371x26x768x424,scalecrop=400x400/f94897/Alicja_W%C3%B3jcik.png;https://www.tauronliga.pl/players/id/93960.html; 10.11.1994;Œrodkowa; 186; 77; 289
Marta Wójcik;https://dl.siatkarskaliga.pl/209475/inline/crop=1561x43x2823x1302,scalecrop=400x400/891caf/8%20Marta%20W%C3%B3jcik.png;https://www.tauronliga.pl/players/id/85695.html; 21.05.1985;Rozgrywaj¹ca; 183; 68; 298
Marta Wójcik;https://dl.siatkarskaliga.pl/209475/inline/crop=1561x43x2823x1302,scalecrop=400x400/891caf/8%20Marta%20W%C3%B3jcik.png;https://www.tauronliga.pl/players/id/85695.html; 17.02.1982;Rozgrywaj¹ca; 183; 68; 300
Kinga Wysokiñska;https://dl.siatkarskaliga.pl/227956/inline/crop=271x40x740x510,scalecrop=400x400/9c4079/4.%20Kinga%20Wysoki%C5%84ska-1%3B2.png;https://www.tauronliga.pl/players/id/93763.html; 25.12.1997;Libero; 172; 61; 0
Barbara Zakoœcielna;https://dl.siatkarskaliga.pl/217910/inline/crop=366x0x842x477,scalecrop=400x400/bd1c61/1%20Barbara%20Zako%C5%9Bcielna.png;https://www.tauronliga.pl/players/id/93923.html; 24.07.1998;Przyjmuj¹ca; 183; 67; 285
Katarzyna Zaroœliñska-Król;https://dl.siatkarskaliga.pl/211965/inline/crop=331x73x709x450,scalecrop=400x400/6b413a/zaroslinska2.png;https://www.tauronliga.pl/players/id/85641.html; 03.02.1987;Atakuj¹ca; 187; 79; 323
Katarzyna ¯abiñska;https://dl.siatkarskaliga.pl/211321/inline/crop=265x33x675x444,scalecrop=400x400/f54cc2/Katarzyna%20%C5%BBabi%C5%84ska%20-%20%C5%9Brodkowa%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/95661.html; 20.02.1989;Œrodkowa; 183; 75; 305
Ewa ¯ak;https://dl.siatkarskaliga.pl/211316/inline/crop=278x53x656x430,scalecrop=400x400/22057d/Ewa%20%C5%BBak%20-%20przyjmuj%C4%85ca%20-%20sylwetka.png;https://www.tauronliga.pl/players/id/93555.html; 27.04.1993;Przyjmuj¹ca; 182; 69; 291
Ewelina ¯urowska;https://dl.siatkarskaliga.pl/210650/inline/crop=490x0x926x437,scalecrop=400x400/d973e9/Krzywicka%20E.%20copy%201.png;https://www.tauronliga.pl/players/id/85779.html; 10.08.1992;Przyjmuj¹ca; 175; 65; 305
Brittany Abercrombie;//img.women.siatkarskaliga.pl/player_400.png;https://www.tauronliga.pl/players/id/96118.html; 28.12.1995;Atakuj¹ca; 191; 0; 0
